Tag,Date,Time,PID,TID,Level,Message
M0321F7,06-07,09:47:04.499,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1892, flag:0x10, SPS:1, PPS:1, pts:155196708
"
M032234,06-07,09:47:04.602,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 42712, flag:0x10, SPS:1, PPS:1, pts:147021875
"
M03223A,06-07,09:47:04.605,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1861, flag:0x10, SPS:1, PPS:1, pts:147063583
"
M03223F,06-07,09:47:04.607,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1172, flag:0x10, SPS:1, PPS:1, pts:147105291
"
M032245,06-07,09:47:04.609,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2181, flag:0x10, SPS:1, PPS:1, pts:147147000
"
M032248,06-07,09:47:04.612,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2353, flag:0x10, SPS:1, PPS:1, pts:147188708
"
M03224B,06-07,09:47:04.614,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2469, flag:0x10, SPS:1, PPS:1, pts:147230416
"
M032251,06-07,09:47:04.616,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1854, flag:0x10, SPS:1, PPS:1, pts:147272125
"
M032254,06-07,09:47:04.618,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2188, flag:0x10, SPS:1, PPS:1, pts:147313833
"
M032280,06-07,09:47:04.636,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 34162, flag:0x10, SPS:1, PPS:1, pts:136761625
"
M032287,06-07,09:47:04.639,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 28353, flag:0x10, SPS:1, PPS:1, pts:136803333
"
M03228D,06-07,09:47:04.642,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3417, flag:0x10, SPS:1, PPS:1, pts:136845041
"
M032290,06-07,09:47:04.644,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3539, flag:0x10, SPS:1, PPS:1, pts:136886750
"
M032293,06-07,09:47:04.645,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4657, flag:0x10, SPS:1, PPS:1, pts:136928458
"
M032296,06-07,09:47:04.647,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4050, flag:0x10, SPS:1, PPS:1, pts:136970166
"
M03229C,06-07,09:47:04.649,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2939, flag:0x10, SPS:1, PPS:1, pts:137011875
"
M03229F,06-07,09:47:04.651,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2798, flag:0x10, SPS:1, PPS:1, pts:137053583
"
M0322C8,06-07,09:47:04.670,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 39649, flag:0x10, SPS:1, PPS:1, pts:118034583
"
M0322CC,06-07,09:47:04.672,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2459, flag:0x10, SPS:1, PPS:1, pts:118076291
"
M0322D4,06-07,09:47:04.674,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2032, flag:0x10, SPS:1, PPS:1, pts:118118000
"
M0322D8,06-07,09:47:04.676,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2671, flag:0x10, SPS:1, PPS:1, pts:118159708
"
M0322DB,06-07,09:47:04.679,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2427, flag:0x10, SPS:1, PPS:1, pts:118201416
"
M0322DE,06-07,09:47:04.681,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2470, flag:0x10, SPS:1, PPS:1, pts:118243125
"
M0322E4,06-07,09:47:04.683,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2443, flag:0x10, SPS:1, PPS:1, pts:118284833
"
M0322E7,06-07,09:47:04.685,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2103, flag:0x10, SPS:1, PPS:1, pts:118326541
"
M032329,06-07,09:47:04.716,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 46400, flag:0x10, SPS:1, PPS:1, pts:96721625
"
M03232C,06-07,09:47:04.718,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 30113, flag:0x10, SPS:1, PPS:1, pts:96763333
"
M032333,06-07,09:47:04.720,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2758, flag:0x10, SPS:1, PPS:1, pts:96805041
"
M032336,06-07,09:47:04.722,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3650, flag:0x10, SPS:1, PPS:1, pts:96846750
"
M03233C,06-07,09:47:04.724,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4188, flag:0x10, SPS:1, PPS:1, pts:96888458
"
M03233F,06-07,09:47:04.726,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4136, flag:0x10, SPS:1, PPS:1, pts:96930166
"
M032342,06-07,09:47:04.728,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2708, flag:0x10, SPS:1, PPS:1, pts:96971875
"
M032345,06-07,09:47:04.730,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5153, flag:0x10, SPS:1, PPS:1, pts:97013583
"
M032373,06-07,09:47:04.754,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 46310, flag:0x10, SPS:1, PPS:1, pts:80538791
"
M03237A,06-07,09:47:04.756,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 29064, flag:0x10, SPS:1, PPS:1, pts:80580500
"
M032380,06-07,09:47:04.758,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2671, flag:0x10, SPS:1, PPS:1, pts:80622208
"
M032383,06-07,09:47:04.760,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4637, flag:0x10, SPS:1, PPS:1, pts:80663916
"
M032386,06-07,09:47:04.763,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5051, flag:0x10, SPS:1, PPS:1, pts:80705625
"
M03238C,06-07,09:47:04.765,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4689, flag:0x10, SPS:1, PPS:1, pts:80747333
"
M03238F,06-07,09:47:04.767,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1726, flag:0x10, SPS:1, PPS:1, pts:80789041
"
M032392,06-07,09:47:04.769,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5648, flag:0x10, SPS:1, PPS:1, pts:80830750
"
M0323D5,06-07,09:47:04.800,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 47409, flag:0x10, SPS:1, PPS:1, pts:69778041
"
M0323D9,06-07,09:47:04.803,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1789, flag:0x10, SPS:1, PPS:1, pts:69819750
"
M0323DF,06-07,09:47:04.805,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 831, flag:0x10, SPS:1, PPS:1, pts:69861458
"
M0323E3,06-07,09:47:04.807,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1043, flag:0x10, SPS:1, PPS:1, pts:69903166
"
M0323E9,06-07,09:47:04.809,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 966, flag:0x10, SPS:1, PPS:1, pts:69944875
"
M0323EC,06-07,09:47:04.811,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1526, flag:0x10, SPS:1, PPS:1, pts:69986583
"
M0323EF,06-07,09:47:04.813,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1090, flag:0x10, SPS:1, PPS:1, pts:70028291
"
M0323F5,06-07,09:47:04.814,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1484, flag:0x10, SPS:1, PPS:1, pts:70070000
"
M03241C,06-07,09:47:04.833,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 3ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 40215, flag:0x10, SPS:1, PPS:1, pts:64147416
"
M032422,06-07,09:47:04.836,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2159, flag:0x10, SPS:1, PPS:1, pts:64189125
"
M032425,06-07,09:47:04.838,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3143, flag:0x10, SPS:1, PPS:1, pts:64230833
"
M032428,06-07,09:47:04.840,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1561, flag:0x10, SPS:1, PPS:1, pts:64272541
"
M03242F,06-07,09:47:04.842,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1649, flag:0x10, SPS:1, PPS:1, pts:64314250
"
M032432,06-07,09:47:04.844,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1936, flag:0x10, SPS:1, PPS:1, pts:64355958
"
M032435,06-07,09:47:04.846,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1811, flag:0x10, SPS:1, PPS:1, pts:64397666
"
M032438,06-07,09:47:04.847,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1945, flag:0x10, SPS:1, PPS:1, pts:64439375
"
M032470,06-07,09:47:04.865,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 41816, flag:0x10, SPS:1, PPS:1, pts:58099708
"
M032482,06-07,09:47:04.871,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1052, flag:0x10, SPS:1, PPS:1, pts:58141416
"
M032486,06-07,09:47:04.873,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2327, flag:0x10, SPS:1, PPS:1, pts:58183125
"
M03248B,06-07,09:47:04.875,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3240, flag:0x10, SPS:1, PPS:1, pts:58224833
"
M03248E,06-07,09:47:04.877,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3592, flag:0x10, SPS:1, PPS:1, pts:58266541
"
M032491,06-07,09:47:04.879,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1906, flag:0x10, SPS:1, PPS:1, pts:58308250
"
M032498,06-07,09:47:04.881,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2941, flag:0x10, SPS:1, PPS:1, pts:58349958
"
M0324A1,06-07,09:47:04.882,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3450, flag:0x10, SPS:1, PPS:1, pts:58391666
"
M0324A6,06-07,09:47:04.884,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1494, flag:0x10, SPS:1, PPS:1, pts:58433375
"
M032518,06-07,09:47:04.965,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 42718, flag:0x10, SPS:1, PPS:1, pts:54012291
"
M03251B,06-07,09:47:04.967,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 28722, flag:0x10, SPS:1, PPS:1, pts:54054000
"
M03251F,06-07,09:47:04.970,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5350, flag:0x10, SPS:1, PPS:1, pts:54095708
"
M032525,06-07,09:47:04.973,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5717, flag:0x10, SPS:1, PPS:1, pts:54137416
"
M03252B,06-07,09:47:04.979,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 4ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5106, flag:0x10, SPS:1, PPS:1, pts:54179125
"
M032531,06-07,09:47:04.981,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4618, flag:0x10, SPS:1, PPS:1, pts:54220833
"
M032534,06-07,09:47:04.984,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5806, flag:0x10, SPS:1, PPS:1, pts:54262541
"
M032538,06-07,09:47:04.986,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4931, flag:0x10, SPS:1, PPS:1, pts:54304250
"
M032558,06-07,09:47:05.002,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 35476, flag:0x10, SPS:1, PPS:1, pts:50675625
"
M03255B,06-07,09:47:05.004,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 29437, flag:0x10, SPS:1, PPS:1, pts:50717333
"
M032562,06-07,09:47:05.007,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2780, flag:0x10, SPS:1, PPS:1, pts:50759041
"
M032567,06-07,09:47:05.009,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2500, flag:0x10, SPS:1, PPS:1, pts:50800750
"
M03256A,06-07,09:47:05.011,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3881, flag:0x10, SPS:1, PPS:1, pts:50842458
"
M03256D,06-07,09:47:05.013,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3930, flag:0x10, SPS:1, PPS:1, pts:50884166
"
M032573,06-07,09:47:05.015,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3643, flag:0x10, SPS:1, PPS:1, pts:50925875
"
M032576,06-07,09:47:05.017,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3231, flag:0x10, SPS:1, PPS:1, pts:50967583
"
M032595,06-07,09:47:05.034,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 33031, flag:0x10, SPS:1, PPS:1, pts:48673625
"
M032599,06-07,09:47:05.036,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 22032, flag:0x10, SPS:1, PPS:1, pts:48715333
"
M03259C,06-07,09:47:05.039,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5583, flag:0x10, SPS:1, PPS:1, pts:48757041
"
M0325A5,06-07,09:47:05.041,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5798, flag:0x10, SPS:1, PPS:1, pts:48798750
"
M0325A8,06-07,09:47:05.043,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 4919, flag:0x10, SPS:1, PPS:1, pts:48840458
"
M0325AB,06-07,09:47:05.045,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 5078, flag:0x10, SPS:1, PPS:1, pts:48882166
"
M0325AE,06-07,09:47:05.046,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1400, flag:0x10, SPS:1, PPS:1, pts:48923875
"
M0325B4,06-07,09:47:05.048,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 6400, flag:0x10, SPS:1, PPS:1, pts:48965583
"
M0325CE,06-07,09:47:05.067,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 45708, flag:0x10, SPS:1, PPS:1, pts:41499791
"
M0325D1,06-07,09:47:05.069,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1614, flag:0x10, SPS:1, PPS:1, pts:41541500
"
M0325D8,06-07,09:47:05.072,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 755, flag:0x10, SPS:1, PPS:1, pts:41583208
"
M0325DE,06-07,09:47:05.074,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1983, flag:0x10, SPS:1, PPS:1, pts:41624916
"
M0325E1,06-07,09:47:05.076,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2688, flag:0x10, SPS:1, PPS:1, pts:41666625
"
M0325E4,06-07,09:47:05.078,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2941, flag:0x10, SPS:1, PPS:1, pts:41708333
"
M0325F1,06-07,09:47:05.081,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 2ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 2625, flag:0x10, SPS:1, PPS:1, pts:41750041
"
M0325F5,06-07,09:47:05.083,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 1541, flag:0x10, SPS:1, PPS:1, pts:41791750
"
M0325FA,06-07,09:47:05.085,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 0, in {0xe42fd000, 0x20000000}, consume byte: 3416, flag:0x10, SPS:1, PPS:1, pts:41833458
"
M03263B,06-07,09:47:05.226,765,10481,I,"SPRDAVCDecoder: onQueueFilled, 1331, decRet: 0, 1ms, dec_out.frameEffective: 1, needIVOP: 1, in {0xe42fd000, 0x20000000}, consume byte: 33031, flag:0x10, SPS:1, PPS:1, pts:48673625
"
